s.no,status,txn_description,balance,extraction date,extraction time,gender,age,amount,movement,customer_long,customer_lat
290,authorized,POS,1564.62,03-08-2018,00:25:48,F,35,15.7,debit,144.9,-37.84
291,authorized,SALES-POS,71.55,03-08-2018,00:58:03,F,21,24.7,debit,130.8,-12.45
292,authorized,POS,185.33,03-08-2018,01:20:26,M,37,15.61,debit,153.3,-27.93
293,authorized,POS,1009.91,03-08-2018,02:04:59,F,19,28.55,debit,144.6,-37.91
294,authorized,POS,6.48,03-08-2018,02:32:46,M,27,21.56,debit,144.7,-37.58
295,posted,PAYMENT,171.86,03-08-2018,03:00:00,M,38,59,debit,138.6,-34.86
296,posted,PAYMENT,11323.83,03-08-2018,03:00:00,M,24,43,debit,152.9,-27.49
297,authorized,SALES-POS,2460.9,03-08-2018,03:06:39,M,44,19.84,debit,145.1,-37.9
298,posted,PAYMENT,29932.51,03-08-2018,04:00:00,M,28,124,debit,151.1,-33.89
299,posted,PAYMENT,124.59,03-08-2018,04:00:00,M,43,23,debit,145.1,-37.84
300,posted,PAYMENT,1529.58,03-08-2018,04:00:00,F,19,40,debit,150.8,-34.01
301,authorized,SALES-POS,2014.57,03-08-2018,04:17:52,F,43,17.22,debit,144.9,-37.76
302,authorized,POS,100.86,03-08-2018,04:39:08,M,35,18.51,debit,153,-27.66
303,posted,PAYMENT,29867.51,03-08-2018,05:00:00,M,28,65,debit,151.1,-33.89
304,authorized,SALES-POS,6610.74,03-08-2018,05:02:29,M,20,8.51,debit,138.5,-35.27
305,posted,PAYMENT,736.76,03-08-2018,06:00:00,F,26,195,debit,153.4,-27.95
306,posted,INTER BANK,42557.09,03-08-2018,06:00:00,M,22,147,debit,145,-37.91
307,posted,PAYMENT,986.72,03-08-2018,06:00:00,M,25,28,debit,115.7,-31.94
308,posted,PAYMENT,1512.46,03-08-2018,06:00:00,F,21,28,debit,114.6,-28.8
309,authorized,POS,2457.1,03-08-2018,06:35:59,M,24,19.56,debit,145,-37.83
310,posted,PAYMENT,54849.99,03-08-2018,07:00:00,M,40,131,debit,115.8,-31.9
311,posted,INTER BANK,5876.68,03-08-2018,07:00:00,M,35,110,debit,151.6,-32.98
312,posted,PAYMENT,107.59,03-08-2018,07:00:00,M,43,17,debit,145.1,-37.84
313,authorized,SALES-POS,164.08,03-08-2018,07:23:42,M,37,21.25,debit,153.3,-27.93
314,authorized,SALES-POS,1477.37,03-08-2018,08:00:16,M,30,291.31,debit,153,-27.61
315,authorized,SALES-POS,2451.88,03-08-2018,08:13:58,M,44,9.02,debit,145.1,-37.9
316,authorized,POS,401.05,03-08-2018,08:27:40,F,53,22.96,debit,153,-27.51
317,authorized,POS,721.46,03-08-2018,08:41:22,F,26,15.3,debit,153.4,-27.95
318,authorized,SALES-POS,35174.73,03-08-2018,08:55:04,M,42,30.6,debit,144.9,-37.84
319,authorized,SALES-POS,19.07,03-08-2018,09:03:52,M,23,67.89,debit,150.9,-34.37
320,authorized,SALES-POS,1464.57,03-08-2018,09:09:56,M,30,12.8,debit,153,-27.61
321,authorized,POS,391.94,03-08-2018,09:15:59,F,53,9.11,debit,153,-27.51
322,authorized,POS,515.07,03-08-2018,09:22:03,F,24,6.66,debit,145.4,-37.74
323,authorized,SALES-POS,283.32,03-08-2018,09:28:07,M,22,7.56,debit,151,-33.93
324,authorized,POS,1442.26,03-08-2018,09:34:10,M,30,22.31,debit,153,-27.61
325,authorized,SALES-POS,712.47,03-08-2018,09:40:14,F,26,8.99,debit,153.4,-27.95
326,authorized,SALES-POS,1413.48,03-08-2018,09:46:18,M,30,28.78,debit,153,-27.61
327,authorized,SALES-POS,704.86,03-08-2018,09:52:21,F,26,7.61,debit,153.4,-27.95
328,authorized,POS,155.82,03-08-2018,09:58:25,M,38,16.04,debit,138.6,-34.86
329,posted,PAYMENT,58002.04,03-08-2018,10:00:00,M,33,50,debit,145.1,-37.7
330,authorized,POS,11299.28,03-08-2018,10:10:43,M,24,24.55,debit,152.9,-27.49
331,authorized,POS,154.59,03-08-2018,10:25:13,M,37,9.49,debit,153.3,-27.93
332,authorized,SALES-POS,24252.89,03-08-2018,10:39:42,F,50,15.84,debit,144.9,-37.69
333,authorized,SALES-POS,315.62,03-08-2018,10:54:12,F,21,11.32,debit,145,-37.95
334,posted,INTER BANK,249.62,03-08-2018,11:00:00,F,21,66,debit,145,-37.95
335,posted,PAYMENT,1417.62,03-08-2018,11:00:00,F,35,147,debit,144.9,-37.84
336,posted,PAYMENT,1408.27,03-08-2018,11:00:00,F,41,33,debit,144.9,-37.79
337,posted,INTER BANK,1590.28,03-08-2018,11:00:00,F,43,18,debit,142.7,-37.06
338,posted,PAY/SALARY,30334.82,03-08-2018,11:00:00,M,38,1880.95,credit,151.2,-33.9
339,posted,PAYMENT,585.75,03-08-2018,11:00:00,M,21,130,debit,147,-37.97
340,authorized,SALES-POS,702.78,03-08-2018,11:04:41,F,26,2.08,debit,153.4,-27.95
341,authorized,POS,2597.74,03-08-2018,11:12:29,M,20,61.14,debit,145.2,-37.86
342,authorized,POS,843.34,03-08-2018,11:20:18,F,19,166.57,debit,144.6,-37.91
343,authorized,SALES-POS,271.16,03-08-2018,11:28:07,M,22,12.16,debit,151,-33.93
344,authorized,POS,4326.51,03-08-2018,11:35:56,F,39,49.75,debit,151,-33.8
345,authorized,POS,40.77,03-08-2018,11:43:44,F,26,5.12,debit,151.2,-33.85
346,authorized,SALES-POS,93.06,03-08-2018,11:51:33,F,30,12.83,debit,149.8,-29.47
347,posted,PAYMENT,16357.36,03-08-2018,12:00:00,F,34,16,debit,138.5,-35.01
348,posted,INTER BANK,1068.27,03-08-2018,12:00:00,F,30,168,debit,145,-37.85
349,posted,PAY/SALARY,2205.14,03-08-2018,12:00:00,F,20,1138.79,credit,115.7,-31.79
350,posted,PAY/SALARY,1072.04,03-08-2018,12:00:00,M,37,917.45,credit,153.3,-27.93
351,authorized,SALES-POS,6827.92,03-08-2018,12:15:35,M,39,51.89,debit,145.1,-37.84
352,authorized,POS,1974.77,03-08-2018,12:32:32,F,23,17.95,debit,145,-37.93
353,authorized,POS,834.47,03-08-2018,12:49:29,F,24,8.31,debit,116,-31.88
354,posted,PAY/SALARY,2273.3,03-08-2018,13:00:00,F,21,2023.68,credit,145,-37.95
355,posted,PAY/SALARY,3801.41,03-08-2018,13:00:00,M,52,3785.78,credit,116,-31.87
356,posted,PAY/SALARY,735.66,03-08-2018,13:00:00,F,64,576,credit,147.3,-42.88
357,posted,PAY/SALARY,1438.7,03-08-2018,13:00:00,F,25,1225.33,credit,115.7,-31.72
358,posted,PAY/SALARY,1956.58,03-08-2018,13:00:00,F,40,1946.57,credit,138.5,-34.96
359,posted,PAYMENT,42.55,03-08-2018,13:00:00,F,21,29,debit,130.8,-12.45
360,authorized,POS,429.79,03-08-2018,13:06:47,M,26,1233.8,debit,115.7,-31.9
361,authorized,POS,18776.14,03-08-2018,13:24:38,F,38,7.93,debit,144.8,-37.81
362,authorized,SALES-POS,1970.39,03-08-2018,13:42:29,F,23,4.38,debit,145,-37.93
363,posted,PAYMENT,13561.79,03-08-2018,14:00:00,F,46,22,debit,151,-33.91
364,posted,PAYMENT,54809.99,03-08-2018,14:00:00,M,40,40,debit,115.8,-31.9
365,posted,PAY/SALARY,25689.87,03-08-2018,14:00:00,F,50,1436.98,credit,144.9,-37.69
366,authorized,SALES-POS,1986.01,03-08-2018,14:00:09,F,43,28.56,debit,144.9,-37.76
367,authorized,SALES-POS,691.49,03-08-2018,14:08:09,F,26,11.29,debit,153.4,-27.95
368,authorized,SALES-POS,35144.77,03-08-2018,14:16:09,M,42,29.96,debit,144.9,-37.84
369,authorized,SALES-POS,603.63,03-08-2018,14:24:09,M,20,11.3,debit,145,-37.92
370,authorized,SALES-POS,2266.05,03-08-2018,14:32:09,F,21,7.25,debit,145,-37.95
371,authorized,POS,588.53,03-08-2018,14:40:09,M,42,17.37,debit,150.9,-33.78
372,authorized,POS,1957.08,03-08-2018,14:48:09,F,23,13.31,debit,145,-37.93
373,authorized,POS,680.21,03-08-2018,14:56:09,F,26,11.28,debit,153.4,-27.95
374,posted,INTER BANK,2024.14,03-08-2018,15:00:00,F,20,181,debit,115.7,-31.79
375,posted,PAY/SALARY,2889.9,03-08-2018,15:00:00,F,27,2840.15,credit,116,-32
376,authorized,SALES-POS,7.04,03-08-2018,15:04:38,M,31,7.22,debit,151.1,-33.99
377,authorized,POS,4297.82,03-08-2018,15:13:34,F,39,28.69,debit,151,-33.8
378,authorized,SALES-POS,49.75,03-08-2018,15:22:29,F,27,16.4,debit,116,-32
379,authorized,POS,1329.27,03-08-2018,15:31:25,M,37,32.52,debit,149.1,-21.15
380,authorized,SALES-POS,2760.42,03-08-2018,15:40:21,F,25,35.43,debit,150.5,-23.4
381,authorized,SALES-POS,1624.53,03-08-2018,15:49:17,M,20,43.38,debit,151.2,-33.87
382,authorized,SALES-POS,575.34,03-08-2018,15:58:12,M,42,13.19,debit,150.9,-33.78
383,posted,PAY/SALARY,5042.78,03-08-2018,16:00:00,F,25,2282.36,credit,150.5,-23.4
384,posted,PAYMENT,388.2,03-08-2018,16:00:00,M,40,41,debit,151.2,-33.96
385,posted,PAY/SALARY,29444.62,03-08-2018,16:00:00,M,21,1560.2,credit,146.9,-36.07
386,posted,PAYMENT,29824.51,03-08-2018,16:00:00,M,28,43,debit,151.1,-33.89
387,posted,PAYMENT,103466.38,03-08-2018,16:00:00,M,42,193,debit,148.1,-23.52
388,posted,PAYMENT,807.47,03-08-2018,16:00:00,F,24,27,debit,116,-31.88
389,authorized,POS,4260.22,03-08-2018,16:12:41,F,39,37.6,debit,151,-33.8
390,authorized,POS,1571.16,03-08-2018,16:28:34,F,43,19.12,debit,142.7,-37.06
391,authorized,SALES-POS,976.39,03-08-2018,16:44:26,M,25,10.33,debit,115.7,-31.94
392,posted,PAYMENT,4870.78,03-08-2018,17:00:00,F,25,172,debit,150.5,-23.4
393,posted,PAY/SALARY,4490.85,03-08-2018,17:00:00,M,22,3328.77,credit,255,-573
394,posted,PAY/SALARY,2645.62,03-08-2018,17:00:00,M,35,2544.76,credit,153,-27.66
395,posted,PAY/SALARY,3158.66,03-08-2018,17:00:00,M,21,2572.91,credit,147,-37.97
396,authorized,SALES-POS,577.48,03-08-2018,17:00:11,M,20,26.15,debit,145,-37.92
397,authorized,SALES-POS,2802.4,03-08-2018,17:19:03,F,27,87.5,debit,116,-32
398,authorized,POS,18747.91,03-08-2018,17:28:29,F,38,28.23,debit,144.8,-37.81
399,authorized,POS,29798.38,03-08-2018,17:37:55,M,28,26.13,debit,151.1,-33.89
400,authorized,POS,11278.76,03-08-2018,17:47:21,M,24,20.52,debit,152.9,-27.49
401,authorized,POS,2849.88,03-08-2018,17:56:47,M,22,16.68,debit,151.1,-33.8
402,posted,INTER BANK,2233.05,03-08-2018,18:00:00,F,21,33,debit,145,-37.95
403,posted,PAYMENT,2404.1,03-08-2018,18:00:00,M,24,53,debit,145,-37.83
404,posted,PAYMENT,18681.91,03-08-2018,18:00:00,F,38,66,debit,144.8,-37.81
405,authorized,POS,54698.48,03-08-2018,18:14:02,M,40,111.51,debit,115.8,-31.9
406,authorized,SALES-POS,4244.45,03-08-2018,18:35:19,F,39,15.77,debit,151,-33.8
407,authorized,POS,2559.82,03-08-2018,18:56:35,M,20,37.92,debit,145.2,-37.86
408,posted,PAYMENT,16294.36,03-08-2018,19:00:00,F,34,63,debit,138.5,-35.01
409,posted,INTER BANK,1969.14,03-08-2018,19:00:00,F,20,55,debit,115.7,-31.79
410,posted,PAYMENT,4258.5,03-08-2018,19:00:00,M,19,40,debit,146.9,-36.04
411,posted,PAYMENT,1858.7,03-08-2018,19:00:00,F,35,45,debit,138.6,-34.84
412,authorized,POS,501.02,03-08-2018,19:07:46,F,24,14.05,debit,145.4,-37.74
413,authorized,POS,783.41,03-08-2018,19:17:02,F,24,24.06,debit,116,-31.88
414,authorized,SALES-POS,1675.39,03-08-2018,19:26:17,F,40,22,debit,153.1,-27.66
415,authorized,POS,37.99,03-08-2018,19:35:33,F,21,4.56,debit,130.8,-12.45
416,authorized,POS,4131.96,03-08-2018,19:44:48,M,19,26.45,debit,115.9,-32.07
417,authorized,SALES-POS,4215.53,03-08-2018,19:54:04,F,39,28.92,debit,151,-33.8
418,posted,PAYMENT,65.48,03-08-2018,20:00:00,M,18,27,debit,153.4,-28.01
419,authorized,POS,1962.57,03-08-2018,20:11:43,F,43,23.44,debit,144.9,-37.76
420,authorized,SALES-POS,16252.76,03-08-2018,20:20:20,F,34,41.6,debit,138.5,-35.01
421,authorized,POS,1202.3,03-08-2018,20:28:57,F,43,760.27,debit,144.9,-37.76
422,authorized,POS,18668.82,03-08-2018,20:37:35,F,38,13.09,debit,144.8,-37.81
423,authorized,SALES-POS,1059.66,03-08-2018,20:54:49,M,37,12.38,debit,153.3,-27.93
424,posted,PAYMENT,1900.14,03-08-2018,21:00:00,F,20,69,debit,115.7,-31.79
425,posted,PAYMENT,50488.26,03-08-2018,21:00:00,M,78,38,debit,145,-37.82
426,posted,PAYMENT,4208.5,03-08-2018,21:00:00,M,19,50,debit,146.9,-36.04
427,posted,PAYMENT,1390.48,03-08-2018,21:00:00,M,30,23,debit,153,-27.61
428,authorized,POS,54658.82,03-08-2018,21:02:27,M,40,39.66,debit,115.8,-31.9
429,authorized,POS,658.63,03-08-2018,21:08:35,F,26,21.58,debit,153.4,-27.95
430,authorized,SALES-POS,2620.47,03-08-2018,21:14:43,M,35,25.15,debit,153,-27.66
431,authorized,POS,977.1,03-08-2018,21:20:51,F,43,225.2,debit,144.9,-37.76
432,authorized,POS,2546.93,03-08-2018,21:26:59,M,20,12.89,debit,145.2,-37.86
433,authorized,POS,924.22,03-08-2018,21:33:07,F,43,52.88,debit,144.9,-37.76
434,authorized,SALES-POS,2494.36,03-08-2018,21:39:15,M,22,17.14,debit,145,-37.88
435,authorized,POS,655.15,03-08-2018,21:45:23,F,26,3.48,debit,153.4,-27.95
436,authorized,SALES-POS,377.29,03-08-2018,21:51:32,F,53,14.65,debit,153,-27.51
437,authorized,SALES-POS,29785.4,03-08-2018,21:57:40,M,28,12.98,debit,151.1,-33.89
438,authorized,POS,50455.12,03-08-2018,22:07:56,M,78,33.14,debit,145,-37.82
439,authorized,SALES-POS,6768.48,03-08-2018,22:20:46,M,28,98.17,debit,147.6,-22.84
440,authorized,POS,610.1,03-08-2018,22:33:35,F,26,45.05,debit,153.4,-27.95
441,authorized,SALES-POS,1354.78,03-08-2018,22:46:24,M,30,35.7,debit,153,-27.61
442,authorized,POS,260342.02,03-08-2018,22:59:13,M,46,122.81,debit,144.9,-37.9
443,posted,PAYMENT,2363.1,03-08-2018,23:00:00,M,24,41,debit,145,-37.83
444,authorized,SALES-POS,103413.04,03-08-2018,23:13:14,M,42,53.34,debit,148.1,-23.52
445,authorized,POS,4855.43,03-08-2018,23:27:19,F,25,15.35,debit,150.5,-23.4
446,authorized,POS,1531.92,03-08-2018,23:41:24,F,43,39.24,debit,142.7,-37.06
447,authorized,POS,5855.3,04-08-2018,00:29:33,M,35,21.38,debit,151.6,-32.98
448,authorized,SALES-POS,18660.01,04-08-2018,01:05:27,F,38,8.81,debit,144.8,-37.81
449,authorized,SALES-POS,33235.73,04-08-2018,01:23:38,M,42,1909.04,debit,144.9,-37.84
450,authorized,SALES-POS,2276.76,04-08-2018,01:41:49,M,21,8.26,debit,115.8,-31.82
451,authorized,POS,13218.65,04-08-2018,01:59:59,M,42,51.59,debit,149,-35.25
452,posted,PAYMENT,1412.7,04-08-2018,02:00:00,F,25,26,debit,115.7,-31.72
453,posted,PAYMENT,11150.76,04-08-2018,02:00:00,M,24,128,debit,152.9,-27.49
454,authorized,POS,33197.1,04-08-2018,02:26:18,M,42,38.63,debit,144.9,-37.84
455,authorized,POS,13556.17,04-08-2018,02:52:37,F,46,5.62,debit,151,-33.91
456,authorized,POS,29770.05,04-08-2018,03:51:25,M,28,15.35,debit,151.1,-33.89
457,posted,PAYMENT,229.29,04-08-2018,04:00:00,F,53,148,debit,153,-27.51
458,posted,PAYMENT,29416.62,04-08-2018,04:00:00,M,21,28,debit,146.9,-36.07
459,authorized,POS,489.18,04-08-2018,04:19:33,F,24,11.84,debit,145.4,-37.74
460,authorized,SALES-POS,587.87,04-08-2018,04:41:46,F,26,22.23,debit,153.4,-27.95
461,posted,PAYMENT,18615.01,04-08-2018,05:00:00,F,38,45,debit,144.8,-37.81
462,posted,PAYMENT,1914.08,04-08-2018,05:00:00,F,23,43,debit,145,-37.93
463,posted,PAYMENT,33160.1,04-08-2018,05:00:00,M,42,37,debit,144.9,-37.84
464,posted,PAYMENT,891.39,04-08-2018,05:00:00,M,25,85,debit,115.7,-31.94
465,authorized,SALES-POS,207.52,04-08-2018,05:29:59,F,53,21.77,debit,153,-27.51
466,posted,INTER BANK,747.87,04-08-2018,06:00:00,F,19,76,debit,145.1,-37.76
467,authorized,POS,5817.76,04-08-2018,06:54:39,M,35,37.54,debit,151.6,-32.98
468,authorized,POS,3795.1,04-08-2018,07:34:04,M,52,6.31,debit,116,-31.87
469,authorized,POS,1660.14,04-08-2018,08:09:05,F,40,15.25,debit,153.1,-27.66
470,authorized,POS,772.47,04-08-2018,08:39:23,F,24,10.94,debit,116,-31.88
471,authorized,POS,4153.71,04-08-2018,09:02:29,M,19,54.79,debit,146.9,-36.04
472,authorized,POS,2001.93,04-08-2018,09:10:18,M,25,30.99,debit,145.7,-17.03
473,authorized,POS,1655.05,04-08-2018,09:18:07,F,40,5.09,debit,153.1,-27.66
474,authorized,POS,4473.55,04-08-2018,09:25:56,M,22,17.3,debit,255,-573
475,authorized,SALES-POS,557.43,04-08-2018,09:33:44,F,26,30.44,debit,153.4,-27.95
476,authorized,POS,18596.61,04-08-2018,09:49:22,F,38,18.4,debit,144.8,-37.81
477,authorized,SALES-POS,13523.96,04-08-2018,09:57:11,F,46,32.21,debit,151,-33.91
478,authorized,SALES-POS,4456.55,04-08-2018,10:06:09,M,22,17,debit,255,-573
479,authorized,POS,1646.98,04-08-2018,10:15:46,F,40,8.07,debit,153.1,-27.66
480,authorized,POS,109.84,04-08-2018,10:25:23,M,38,45.98,debit,138.6,-34.86
481,authorized,SALES-POS,18.45,04-08-2018,10:34:59,F,26,22.32,debit,151.2,-33.85
482,authorized,SALES-POS,546.21,04-08-2018,10:44:36,F,26,11.22,debit,153.4,-27.95
483,authorized,SALES-POS,2775.14,04-08-2018,10:54:13,F,27,27.26,debit,116,-32
484,posted,INTER BANK,3712.1,04-08-2018,11:00:00,M,52,83,debit,116,-31.87
485,authorized,SALES-POS,3148.44,04-08-2018,11:03:10,M,21,10.22,debit,147,-37.97
486,authorized,SALES-POS,1886.47,04-08-2018,11:11:06,F,20,13.67,debit,115.7,-31.79
487,authorized,SALES-POS,538.62,04-08-2018,11:19:02,F,26,7.59,debit,153.4,-27.95
488,authorized,SALES-POS,1506.99,04-08-2018,11:26:59,F,43,24.93,debit,142.7,-37.06
489,authorized,SALES-POS,2582.41,04-08-2018,11:34:55,M,35,38.06,debit,153,-27.66
490,authorized,SALES-POS,1973.48,04-08-2018,11:42:51,M,25,28.45,debit,145.7,-17.03
491,authorized,SALES-POS,1522.37,04-08-2018,11:58:43,F,40,124.61,debit,153.1,-27.66
492,posted,PAYMENT,28568.11,04-08-2018,12:00:00,F,43,560,debit,145.3,-38.03
493,posted,PAYMENT,13173.65,04-08-2018,12:00:00,M,42,45,debit,149,-35.25
494,authorized,POS,1421.27,04-08-2018,12:14:14,F,40,101.1,debit,153.1,-27.66
495,authorized,SALES-POS,3128.75,04-08-2018,12:31:11,M,21,19.69,debit,147,-37.97
496,authorized,POS,1376.53,04-08-2018,12:48:08,F,40,44.74,debit,153.1,-27.66
497,posted,INTER BANK,5773.76,04-08-2018,13:00:00,M,35,44,debit,151.6,-32.98
498,authorized,POS,58.67,04-08-2018,13:05:15,M,18,6.81,debit,153.4,-28.01
499,authorized,POS,1404.05,04-08-2018,13:22:48,F,35,13.57,debit,144.9,-37.84
500,authorized,SALES-POS,1296.71,04-08-2018,13:40:21,M,37,32.56,debit,149.1,-21.15
501,authorized,POS,4381.54,04-08-2018,13:57:53,M,22,75.01,debit,255,-573
502,posted,INTER BANK,13.67,04-08-2018,14:00:00,M,18,45,debit,153.4,-28.01
503,authorized,SALES-POS,3121.59,04-08-2018,14:07:23,M,21,7.16,debit,147,-37.97
504,authorized,SALES-POS,30318.08,04-08-2018,14:24:12,M,38,16.74,debit,151.2,-33.9
505,authorized,SALES-POS,4.45,04-08-2018,14:32:36,M,23,14.62,debit,150.9,-34.37
506,authorized,SALES-POS,1480.69,04-08-2018,14:41:00,F,43,26.3,debit,142.7,-37.06
507,authorized,SALES-POS,13485.19,04-08-2018,14:49:24,F,46,38.77,debit,151,-33.91
508,authorized,POS,721.97,04-08-2018,14:57:48,F,24,50.5,debit,116,-31.88
509,posted,INTER BANK,5587.25,04-08-2018,15:00:00,M,38,133,debit,143.8,-37.66
510,authorized,SALES-POS,1253.25,04-08-2018,15:08:07,M,37,43.46,debit,149.1,-21.15
511,authorized,POS,77.21,04-08-2018,15:30:06,F,18,9.7,debit,138.6,-34.89
512,authorized,SALES-POS,5720.25,04-08-2018,15:41:05,M,38,27.97,debit,143.8,-37.66
513,authorized,SALES-POS,8.99,04-08-2018,15:52:05,F,18,6.94,debit,153,-27.48
514,posted,PAYMENT,1931.27,04-08-2018,16:00:00,M,69,17,debit,144.9,-37.76
515,posted,INTER BANK,103295.04,04-08-2018,16:00:00,M,42,118,debit,148.1,-23.52
516,authorized,POS,1390.36,04-08-2018,16:04:35,F,20,13.19,debit,150.6,-33.79
517,authorized,SALES-POS,16223.21,04-08-2018,16:20:59,F,34,29.55,debit,138.5,-35.01
518,authorized,POS,2750.07,04-08-2018,16:37:22,F,27,25.07,debit,116,-32
519,authorized,POS,2256.46,04-08-2018,16:53:46,M,21,20.3,debit,115.8,-31.82
520,posted,PAYMENT,731.34,04-08-2018,17:00:00,F,19,112,debit,144.6,-37.91
521,posted,PAYMENT,6719.48,04-08-2018,17:00:00,M,28,49,debit,147.6,-22.84
522,authorized,POS,79.89,04-08-2018,17:06:53,M,38,29.95,debit,138.6,-34.86
523,authorized,SALES-POS,2353.8,04-08-2018,17:17:59,M,24,9.3,debit,145,-37.83
524,authorized,POS,1598.7,04-08-2018,17:29:06,M,20,25.83,debit,151.2,-33.87
525,authorized,POS,2737.88,04-08-2018,17:40:13,F,27,12.19,debit,116,-32
526,authorized,POS,973.14,04-08-2018,17:51:19,F,35,23.83,debit,150.6,-33.76
527,posted,PAYMENT,246.09,04-08-2018,18:00:00,F,34,17,debit,130.9,-12.37
528,authorized,SALES-POS,1476.4,04-08-2018,18:04:53,F,21,36.06,debit,114.6,-28.8
529,authorized,POS,1355.17,04-08-2018,18:49:19,F,40,21.36,debit,153.1,-27.66
530,authorized,SALES-POS,1470.89,04-08-2018,19:05:42,F,21,5.51,debit,114.6,-28.8
531,authorized,POS,1049.28,04-08-2018,19:16:42,M,37,10.38,debit,153.3,-27.93
532,authorized,POS,4326.96,04-08-2018,19:27:41,M,22,54.58,debit,255,-573
533,authorized,POS,536.62,04-08-2018,19:38:40,F,26,2,debit,153.4,-27.95
534,authorized,POS,7892.52,04-08-2018,19:49:40,M,23,29.72,debit,151.2,-33.76
535,posted,INTER BANK,461.18,04-08-2018,20:00:00,F,24,28,debit,145.4,-37.74
536,authorized,SALES-POS,1339.42,04-08-2018,20:00:24,M,30,15.36,debit,153,-27.61
537,authorized,POS,2723.89,04-08-2018,20:07:12,F,27,13.99,debit,116,-32
538,authorized,SALES-POS,1520.95,04-08-2018,20:14:00,F,19,8.63,debit,150.8,-34.01
539,authorized,POS,28538.25,04-08-2018,20:27:37,F,43,29.86,debit,145.3,-38.03
540,authorized,POS,69.59,04-08-2018,20:34:25,M,38,10.3,debit,138.6,-34.86
541,authorized,SALES-POS,2477.96,04-08-2018,20:48:01,M,22,16.4,debit,145,-37.88
542,authorized,SALES-POS,1398.14,04-08-2018,20:54:49,F,25,14.56,debit,115.7,-31.72
543,posted,PAYMENT,13457.19,04-08-2018,21:00:00,F,46,28,debit,151,-33.91
544,authorized,SALES-POS,2721.99,04-08-2018,21:06:01,F,27,1.9,debit,116,-32
545,authorized,POS,4124.62,04-08-2018,21:10:52,M,19,7.34,debit,115.9,-32.07
546,authorized,SALES-POS,1588.22,04-08-2018,21:15:43,M,20,10.48,debit,151.2,-33.87
547,authorized,SALES-POS,1952.02,04-08-2018,21:25:26,M,25,21.46,debit,145.7,-17.03
548,authorized,SALES-POS,2307.67,04-08-2018,21:30:17,M,24,46.13,debit,145,-37.83
549,authorized,POS,183.91,04-08-2018,21:35:08,F,53,23.61,debit,153,-27.51
550,authorized,SALES-POS,4313.91,04-08-2018,21:44:51,M,22,13.05,debit,255,-573
551,authorized,SALES-POS,4164,04-08-2018,21:49:42,M,22,149.91,debit,255,-573
552,authorized,SALES-POS,2710.38,04-08-2018,21:54:33,F,27,11.61,debit,116,-32
553,authorized,POS,528.53,04-08-2018,21:59:25,F,26,8.09,debit,153.4,-27.95
554,posted,PAYMENT,1360.36,04-08-2018,22:00:00,F,20,30,debit,150.6,-33.79
555,authorized,SALES-POS,1378.79,04-08-2018,22:10:59,F,25,19.35,debit,115.7,-31.72
556,authorized,POS,424.7,04-08-2018,22:23:29,M,26,5.09,debit,115.7,-31.9
557,authorized,SALES-POS,408.24,04-08-2018,22:35:59,M,26,16.46,debit,115.7,-31.9
558,authorized,POS,2693.06,04-08-2018,22:48:29,F,27,17.32,debit,116,-32
559,posted,PAYMENT,260299.02,04-08-2018,23:00:00,M,46,43,debit,144.9,-37.9
560,authorized,SALES-POS,1209.45,04-08-2018,23:01:06,F,40,145.72,debit,153.1,-27.66
561,authorized,SALES-POS,6782.79,04-08-2018,23:14:59,M,39,45.13,debit,145.1,-37.84
562,authorized,SALES-POS,1367.02,04-08-2018,23:28:53,F,25,11.77,debit,115.7,-31.72
563,authorized,POS,84.8,04-08-2018,23:42:46,F,30,8.26,debit,149.8,-29.47
564,authorized,SALES-POS,19.34,04-08-2018,23:56:39,F,21,18.65,debit,130.8,-12.45
565,authorized,POS,1493.27,05-08-2018,00:44:42,F,19,27.68,debit,150.8,-34.01
566,authorized,POS,1569.04,05-08-2018,01:21:45,M,20,19.18,debit,151.2,-33.87
567,authorized,POS,2521.5,05-08-2018,01:51:10,M,20,25.43,debit,145.2,-37.86
568,posted,PAYMENT,6615.79,05-08-2018,02:00:00,M,39,167,debit,145.1,-37.84
569,posted,PAYMENT,2452.96,05-08-2018,02:00:00,M,22,25,debit,145,-37.88
570,authorized,SALES-POS,63.69,05-08-2018,02:31:49,F,18,13.52,debit,138.6,-34.89
571,posted,PHONE BANK,1322.05,05-08-2018,03:00:00,F,35,82,debit,144.9,-37.84
572,posted,INTER BANK,42521.09,05-08-2018,03:00:00,M,22,36,debit,145,-37.91
573,authorized,SALES-POS,134.78,05-08-2018,03:27:08,F,53,49.13,debit,153,-27.51
